destination,name,balanced,business,leisure,settlement,reach,pca,entropy,gamma_flat,gamma_sharp,gamma_extreme
LSO,Lesotho,0.8331518620043299,0.8123083776249587,0.9290416637736884,0.8365804296698186,0.7993205980672995,0.7144108966059806,0.8603436931641533,0.9207457954182796,0.6513099047368185,0.3436312466546713
LTU,Lithuania,1.2280725143353333,1.2627435130708664,1.103438664919713,1.372047996657309,1.0990433389470553,1.3232524675366133,1.3370306968107413,1.117865789414995,1.4151007695491424,1.6221537562241206
LUX,Luxembourg,1.2788489992167555,1.4027135107686342,1.0657041609265387,1.4058046344195123,1.1607918978395946,1.371159137855479,1.382639919410513,1.1407416373049095,1.5345388222412422,1.907537315620576
LVA,Latvia,1.2552080789089886,1.252158478783017,1.1863543403611914,1.40040857441101,1.0343359717018243,1.3718799100825134,1.3806085226156466,1.1301485251731052,1.4783279769638746,1.7703489349016988
MAC,Macao,1.1733896388425251,1.129592870246842,1.1243362453200296,1.3149089104320266,0.7888496021125113,1.4520695905705263,1.3109914955187212,1.0926945682400049,1.291884960044697,1.3519634999918926
MAR,Morocco,1.0943183063598687,1.0714623113434756,1.143336817776504,1.0133826520697329,1.1621801301514645,1.0647519670266263,1.0415752865453838,1.0552357397597525,1.1236386596074666,1.022752684879433
MCO,Monaco,1.0107601435164646,1.0581717935343256,0.7571667310637057,1.3756730784007325,0.5638233083266342,1.2992353645772858,1.1809589487030892,1.0141488765734847,0.9585958864667996,0.7443692160850937
MDA,Moldova,1.0199263097024385,1.022169615109797,0.945830600229173,1.154406650311524,0.914441692906258,1.0723599949567542,1.099514334714504,1.0187369468242709,0.9760609408677569,0.7717402476371006
MDG,Madagascar,0.672768869325974,0.6689703424773221,0.8007223734228717,0.5023007196317073,0.9607308496057544,0.4429719636515327,0.5666166393459277,0.8273906396810232,0.4246891042613162,0.1461031300508473
MDV,Maldives,1.0253053846456102,0.9936087062734776,1.0366904186674903,1.14763849018319,0.7233072033294825,1.1393407421403026,1.1118970016468304,1.0214198152560092,0.9863835492990884,0.788150078956956
MEX,Mexico,1.1862569514824597,1.1820991708231166,1.2418554389038408,0.993496612042745,1.3733847218372544,1.17321745673749,1.103237663340254,1.0986694408220057,1.320373760284056,1.4122482729847488
MHL,Marshall Islands,0.5904027042850365,0.5924568038296502,0.4917641746335726,0.7689297955373228,0.3598764093962094,0.7000731796302063,0.6886199186971255,0.7750894555842761,0.3270664674872339,0.0866541412893389
MKD,North Macedonia,1.0366819066324715,1.0340610636227705,0.980729757382622,1.1202249188709237,0.9557649627169824,1.0841961651142518,1.0637106824600595,1.0270708871532177,1.0083942991919057,0.8237170317128483
MLI,Mali,0.6686164291026757,0.7079992052590265,0.708305421165904,0.5414992081786719,1.018391326176681,0.4603609044204234,0.5682756555793954,0.8248332918571238,0.4194627809134411,0.1425292978913452
MLT,Malta,1.2072008865025765,1.2282841450214637,1.0766577134382032,1.420120635589881,0.8794558138200268,1.370150231373271,1.3690172484720593,1.10832577328253,1.3674090049592842,1.5146565017209448
MMR,Myanmar,0.8545046292162674,0.8305634876685476,0.9937099699241968,0.6295818038942352,1.1238625619834166,0.712525982609116,0.7090931318954506,0.932470002779003,0.6851224266397045,0.3802363653730115
MNE,Montenegro,1.0663595243440689,1.0540703176439692,1.0086430396954509,1.2345376633142842,0.8491344631853235,1.1653227023228447,1.1412329549483642,1.0416683908992828,1.0669563408260845,0.9221691295395534
MNG,Mongolia,1.0313115204579304,1.0653884358418644,0.9254686436246464,1.0906847101315431,1.1286210336313929,1.00389190870444,1.0614313325464766,1.0244071340597412,0.997973668268,0.8067806012963964
MOZ,Mozambique,0.7313332609468397,0.722754329413547,0.8810573194062059,0.5297035652181972,1.0071848690237482,0.4994893596248104,0.6338321641046641,0.8626513821101685,0.501845454984331,0.204012732528916
MRT,Mauritania,0.7401118071397326,0.7845628169951738,0.7331019168112339,0.6762155885584629,1.0139814432769652,0.5439955778330139,0.637181824143853,0.8678133484229787,0.5139655492220755,0.2139859707348334
